transaction_id,customer_id,product_id,quantity,unit_price,discount_rate,total_amount,transaction_date,payment_method,status
TXN_001069,CUST_0229,PROD_0100,4,999.44,0.2,3198.21,2025-05-26,Bank Transfer,Pending
TXN_001070,CUST_0658,PROD_0137,4,996.18,0.03,3865.18,2025-06-01,Credit Card,Pending
TXN_001071,CUST_0787,PROD_0111,2,307.19,0.12,540.65,2025-06-04,E-wallet,Pending
TXN_001072,CUST_0619,PROD_0125,2,14.67,0.21,23.18,2025-05-22,Credit Card,Pending
TXN_001073,CUST_0466,PROD_0010,5,719.77,0.05,3418.91,2025-05-22,Debit Card,Cancelled
TXN_001074,CUST_0219,PROD_0082,5,409.35,0.01,2026.28,2025-05-18,Bank Transfer,Completed
TXN_001075,CUST_0959,PROD_0093,4,655.07,0.29,1860.4,2025-05-31,Credit Card,Completed
TXN_001076,CUST_0889,PROD_0006,4,546.7,0.08,2011.86,2025-05-17,Debit Card,Completed
TXN_001077,CUST_0146,PROD_0018,3,384.6,0.12,1015.34,2025-05-28,Bank Transfer,Pending
TXN_001078,CUST_0538,PROD_0055,3,882.84,0.06,2489.61,2025-06-05,Credit Card,Pending
TXN_001079,CUST_0351,PROD_0193,3,564.55,0.05,1608.97,2025-05-26,Bank Transfer,Pending
TXN_001080,CUST_0487,PROD_0138,2,173.23,0.29,245.99,2025-05-24,E-wallet,Cancelled
TXN_001081,CUST_0585,PROD_0100,1,999.44,0.17,829.54,2025-05-09,Debit Card,Completed
TXN_001082,CUST_0741,PROD_0171,5,681.61,0.18,2794.6,2025-05-27,E-wallet,Completed
TXN_001083,CUST_0155,PROD_0118,2,584.51,0.15,993.67,2025-05-27,Credit Card,Cancelled
TXN_001084,CUST_0417,PROD_0068,5,925.68,0.22,3610.15,2025-05-23,Debit Card,Cancelled
TXN_001085,CUST_0461,PROD_0164,5,363.95,0.03,1765.16,2025-05-31,Debit Card,Pending
TXN_001086,CUST_0714,PROD_0140,2,593.8,0.18,973.83,2025-05-31,E-wallet,Completed
TXN_001087,CUST_0976,PROD_0049,5,54.17,0.29,192.3,2025-05-26,E-wallet,Completed
TXN_001088,CUST_0310,PROD_0079,5,196.06,0.25,735.22,2025-06-03,Bank Transfer,Cancelled
TXN_001089,CUST_0467,PROD_0106,4,683.95,0.11,2434.86,2025-05-11,Bank Transfer,Cancelled
TXN_001090,CUST_0998,PROD_0196,3,347.94,0.03,1012.51,2025-06-01,Bank Transfer,Pending
TXN_001091,CUST_0383,PROD_0046,5,494.21,0.18,2026.26,2025-05-20,Bank Transfer,Pending
TXN_001092,CUST_0292,PROD_0169,4,699.21,0.19,2265.44,2025-05-15,Credit Card,Completed
TXN_001093,CUST_0826,PROD_0027,1,723.21,0.19,585.8,2025-05-18,Bank Transfer,Completed
TXN_001094,CUST_0509,PROD_0192,5,827.06,0.28,2977.42,2025-06-03,Bank Transfer,Cancelled
TXN_001095,CUST_0596,PROD_0009,3,918.72,0.26,2039.56,2025-05-31,Debit Card,Pending
TXN_001096,CUST_0565,PROD_0098,1,226.03,0.06,212.47,2025-05-22,Credit Card,Pending
TXN_001097,CUST_0991,PROD_0119,4,890.53,0.27,2600.35,2025-05-17,Bank Transfer,Completed
TXN_001098,CUST_0963,PROD_0096,2,807.03,0.15,1371.95,2025-05-29,E-wallet,Pending
TXN_001099,CUST_0859,PROD_0107,2,997.49,0.0,1994.98,2025-05-08,Bank Transfer,Completed
TXN_001100,CUST_0016,PROD_0007,2,99.35,0.24,151.01,2025-05-11,E-wallet,Pending
TXN_001101,CUST_0175,PROD_0147,4,426.66,0.07,1587.18,2025-05-25,Debit Card,Cancelled
TXN_001102,CUST_0660,PROD_0101,1,612.96,0.24,465.85,2025-05-19,Bank Transfer,Completed
TXN_001103,CUST_0962,PROD_0163,4,853.48,0.29,2423.88,2025-06-01,Bank Transfer,Pending
TXN_001104,CUST_0530,PROD_0041,4,841.46,0.07,3130.23,2025-05-15,Debit Card,Cancelled
TXN_001105,CUST_0122,PROD_0162,5,741.15,0.24,2816.37,2025-05-11,E-wallet,Cancelled
TXN_001106,CUST_0163,PROD_0083,2,38.66,0.03,75.0,2025-06-06,Bank Transfer,Completed
TXN_001107,CUST_0644,PROD_0198,5,897.91,0.05,4265.07,2025-05-18,Credit Card,Cancelled
TXN_001108,CUST_0392,PROD_0007,2,99.35,0.3,139.09,2025-05-17,E-wallet,Completed
TXN_001109,CUST_0246,PROD_0168,2,652.36,0.09,1187.3,2025-05-20,Debit Card,Cancelled
TXN_001110,CUST_0799,PROD_0097,3,896.53,0.2,2151.67,2025-05-29,Credit Card,Completed
TXN_001111,CUST_0643,PROD_0006,5,546.7,0.26,2022.79,2025-06-03,Bank Transfer,Cancelled
TXN_001112,CUST_0126,PROD_0028,2,735.26,0.08,1352.88,2025-05-09,Debit Card,Completed
TXN_001113,CUST_0080,PROD_0127,3,138.11,0.27,302.46,2025-05-31,Bank Transfer,Completed
TXN_001114,CUST_0503,PROD_0006,4,546.7,0.02,2143.06,2025-05-17,Credit Card,Completed
TXN_001115,CUST_0704,PROD_0108,4,394.39,0.27,1151.62,2025-05-17,Bank Transfer,Completed
TXN_001116,CUST_0185,PROD_0077,1,143.04,0.27,104.42,2025-05-16,Credit Card,Completed
TXN_001117,CUST_1000,PROD_0088,3,185.81,0.15,473.82,2025-05-18,Credit Card,Completed
TXN_001118,CUST_0535,PROD_0190,3,641.16,0.28,1384.91,2025-05-31,Credit Card,Cancelled
TXN_001119,CUST_0024,PROD_0133,5,111.68,0.23,429.97,2025-05-31,E-wallet,Completed
TXN_001120,CUST_0921,PROD_0056,1,400.86,0.1,360.77,2025-05-30,Credit Card,Cancelled
TXN_001121,CUST_0709,PROD_0033,3,348.39,0.08,961.56,2025-05-31,Credit Card,Pending
TXN_001122,CUST_0726,PROD_0142,3,773.54,0.14,1995.73,2025-05-12,Bank Transfer,Pending
TXN_001123,CUST_0525,PROD_0103,2,268.54,0.08,494.11,2025-05-31,E-wallet,Pending
TXN_001124,CUST_0106,PROD_0150,5,126.56,0.09,575.85,2025-05-12,Debit Card,Cancelled
TXN_001125,CUST_0500,PROD_0111,4,307.19,0.13,1069.02,2025-05-14,E-wallet,Pending
TXN_001126,CUST_0638,PROD_0028,5,735.26,0.11,3271.91,2025-05-31,E-wallet,Pending
TXN_001127,CUST_0920,PROD_0162,1,741.15,0.13,644.8,2025-05-09,Credit Card,Cancelled
TXN_001128,CUST_0260,PROD_0151,4,206.66,0.09,752.24,2025-05-11,E-wallet,Pending
TXN_001129,CUST_0031,PROD_0030,2,110.41,0.24,167.82,2025-05-24,Debit Card,Pending
TXN_001130,CUST_0252,PROD_0019,2,185.93,0.2,297.49,2025-05-26,Debit Card,Pending
TXN_001131,CUST_0126,PROD_0003,3,596.59,0.21,1413.92,2025-05-15,E-wallet,Completed
TXN_001132,CUST_0477,PROD_0146,3,704.85,0.27,1543.62,2025-05-20,Credit Card,Pending
TXN_001133,CUST_0291,PROD_0155,2,12.71,0.16,21.35,2025-06-03,E-wallet,Cancelled
TXN_001134,CUST_0623,PROD_0172,1,781.37,0.17,648.54,2025-05-17,Bank Transfer,Cancelled
TXN_001135,CUST_0775,PROD_0112,3,300.85,0.24,685.94,2025-05-31,Debit Card,Completed
TXN_001136,CUST_0822,PROD_0127,4,138.11,0.01,546.92,2025-05-29,Bank Transfer,Completed
TXN_001137,CUST_0128,PROD_0116,2,377.97,0.18,619.87,2025-05-19,Bank Transfer,Completed
TXN_001138,CUST_0591,PROD_0006,3,546.7,0.01,1623.7,2025-05-12,Credit Card,Pending
TXN_001139,CUST_0292,PROD_0034,4,551.58,0.01,2184.26,2025-05-20,Credit Card,Pending
TXN_001140,CUST_0661,PROD_0005,1,567.97,0.14,488.45,2025-05-11,Bank Transfer,Cancelled
TXN_001141,CUST_0309,PROD_0071,3,478.32,0.23,1104.92,2025-05-25,Credit Card,Cancelled
TXN_001142,CUST_0794,PROD_0081,4,793.58,0.18,2602.94,2025-05-25,E-wallet,Cancelled
TXN_001143,CUST_0466,PROD_0127,1,138.11,0.25,103.58,2025-05-18,Credit Card,Completed
TXN_001144,CUST_0230,PROD_0013,1,707.49,0.04,679.19,2025-05-27,Bank Transfer,Completed
TXN_001145,CUST_0175,PROD_0023,2,337.86,0.22,527.06,2025-05-12,E-wallet,Cancelled
TXN_001146,CUST_0006,PROD_0177,1,527.87,0.08,485.64,2025-05-12,Credit Card,Completed
TXN_001147,CUST_0050,PROD_0078,1,276.73,0.08,254.59,2025-05-15,Bank Transfer,Pending
TXN_001148,CUST_0716,PROD_0044,2,179.12,0.18,293.76,2025-06-03,Debit Card,Pending
TXN_001149,CUST_0883,PROD_0038,5,974.65,0.27,3557.47,2025-05-09,Bank Transfer,Cancelled
TXN_001150,CUST_0458,PROD_0172,1,781.37,0.16,656.35,2025-05-30,Bank Transfer,Cancelled
TXN_001151,CUST_0502,PROD_0072,3,152.41,0.23,352.07,2025-05-22,Debit Card,Completed
TXN_001152,CUST_0271,PROD_0197,3,526.77,0.21,1248.44,2025-05-26,Debit Card,Cancelled
TXN_001153,CUST_0663,PROD_0189,2,553.61,0.21,874.7,2025-06-04,Bank Transfer,Completed
TXN_001154,CUST_0218,PROD_0004,2,37.92,0.14,65.22,2025-05-25,Debit Card,Pending
TXN_001155,CUST_0108,PROD_0088,2,185.81,0.24,282.43,2025-05-13,E-wallet,Pending
TXN_001156,CUST_0726,PROD_0117,2,852.7,0.25,1279.05,2025-06-03,Debit Card,Completed
TXN_001157,CUST_0939,PROD_0094,4,479.36,0.29,1361.38,2025-05-10,Debit Card,Pending
TXN_001158,CUST_0193,PROD_0018,3,384.6,0.13,1003.81,2025-05-16,E-wallet,Cancelled
TXN_001159,CUST_0664,PROD_0027,2,723.21,0.14,1243.92,2025-06-03,Credit Card,Completed
TXN_001160,CUST_0017,PROD_0118,2,584.51,0.08,1075.5,2025-05-22,Bank Transfer,Pending
TXN_001161,CUST_0272,PROD_0031,5,171.03,0.03,829.5,2025-05-24,Debit Card,Completed
TXN_001162,CUST_0407,PROD_0129,4,47.35,0.15,160.99,2025-06-05,Bank Transfer,Pending
TXN_001163,CUST_0379,PROD_0026,1,696.24,0.19,563.95,2025-05-14,Bank Transfer,Completed
TXN_001164,CUST_0302,PROD_0049,4,54.17,0.05,205.85,2025-05-29,Bank Transfer,Cancelled
TXN_001165,CUST_0444,PROD_0028,1,735.26,0.19,595.56,2025-06-03,Debit Card,Completed
TXN_001166,CUST_0055,PROD_0010,5,719.77,0.08,3310.94,2025-06-04,Credit Card,Pending
TXN_001167,CUST_0232,PROD_0159,4,462.18,0.12,1626.87,2025-06-03,Debit Card,Cancelled
TXN_001168,CUST_0844,PROD_0178,3,438.52,0.15,1118.23,2025-06-01,Debit Card,Pending
TXN_001169,CUST_0653,PROD_0074,5,748.29,0.09,3404.72,2025-06-06,Credit Card,Completed
TXN_001170,CUST_0516,PROD_0180,5,840.64,0.14,3614.75,2025-05-28,Debit Card,Completed
TXN_001171,CUST_0323,PROD_0175,1,22.24,0.05,21.13,2025-05-27,Bank Transfer,Completed
TXN_001172,CUST_0986,PROD_0004,4,37.92,0.13,131.96,2025-06-06,Debit Card,Pending
TXN_001173,CUST_0903,PROD_0020,2,852.25,0.2,1363.6,2025-05-10,Credit Card,Cancelled
TXN_001174,CUST_0361,PROD_0122,5,987.32,0.0,4936.6,2025-05-10,Debit Card,Pending
TXN_001175,CUST_0113,PROD_0012,1,848.02,0.17,703.86,2025-05-28,Debit Card,Cancelled
TXN_001176,CUST_0516,PROD_0043,2,485.53,0.23,747.72,2025-06-03,E-wallet,Cancelled
TXN_001177,CUST_0344,PROD_0116,4,377.97,0.22,1179.27,2025-05-20,E-wallet,Cancelled
TXN_001178,CUST_0499,PROD_0065,3,788.69,0.14,2034.82,2025-05-11,E-wallet,Pending
TXN_001179,CUST_0728,PROD_0086,5,510.08,0.23,1963.81,2025-05-10,Bank Transfer,Completed
TXN_001180,CUST_0277,PROD_0176,5,726.54,0.22,2833.51,2025-06-06,Debit Card,Pending
TXN_001181,CUST_0877,PROD_0057,2,575.51,0.11,1024.41,2025-06-06,Debit Card,Cancelled
TXN_001182,CUST_0759,PROD_0179,4,352.29,0.11,1254.15,2025-05-14,Credit Card,Completed
TXN_001183,CUST_0943,PROD_0097,1,896.53,0.29,636.54,2025-05-09,Bank Transfer,Cancelled
TXN_001184,CUST_0180,PROD_0068,3,925.68,0.27,2027.24,2025-05-25,Bank Transfer,Pending
TXN_001185,CUST_0317,PROD_0049,1,54.17,0.17,44.96,2025-05-15,E-wallet,Cancelled
TXN_001186,CUST_0126,PROD_0111,4,307.19,0.17,1019.87,2025-05-12,E-wallet,Pending
TXN_001187,CUST_0113,PROD_0003,4,596.59,0.28,1718.18,2025-06-02,Bank Transfer,Cancelled
TXN_001188,CUST_0154,PROD_0134,3,175.35,0.19,426.1,2025-05-16,Debit Card,Pending
TXN_001189,CUST_0499,PROD_0074,1,748.29,0.24,568.7,2025-06-06,Bank Transfer,Completed
TXN_001190,CUST_0223,PROD_0073,5,401.83,0.04,1928.78,2025-05-22,E-wallet,Completed
TXN_001191,CUST_0441,PROD_0091,1,855.28,0.01,846.73,2025-06-02,E-wallet,Pending
TXN_001192,CUST_0805,PROD_0129,5,47.35,0.05,224.91,2025-06-04,E-wallet,Completed
TXN_001193,CUST_0751,PROD_0051,4,159.62,0.18,523.55,2025-06-04,E-wallet,Completed
TXN_001194,CUST_0033,PROD_0122,3,987.32,0.07,2754.62,2025-05-16,Bank Transfer,Pending
TXN_001195,CUST_0409,PROD_0026,3,696.24,0.28,1503.88,2025-05-18,E-wallet,Completed
TXN_001196,CUST_0578,PROD_0112,3,300.85,0.24,685.94,2025-06-02,Debit Card,Pending
TXN_001197,CUST_0139,PROD_0107,5,997.49,0.06,4688.2,2025-05-28,Credit Card,Pending
TXN_001198,CUST_0581,PROD_0161,4,366.61,0.16,1231.81,2025-05-25,Bank Transfer,Completed
TXN_001199,CUST_0142,PROD_0135,4,461.37,0.21,1457.93,2025-05-21,E-wallet,Pending
TXN_001200,CUST_0363,PROD_0110,4,641.93,0.13,2233.92,2025-05-24,Bank Transfer,Completed
TXN_001201,CUST_0935,PROD_0144,1,57.75,0.29,41.0,2025-05-24,Credit Card,Completed
TXN_001202,CUST_0630,PROD_0078,2,276.73,0.17,459.37,2025-05-26,Debit Card,Cancelled
TXN_001203,CUST_0557,PROD_0145,3,386.45,0.02,1136.16,2025-05-10,Bank Transfer,Completed
TXN_001204,CUST_0413,PROD_0172,1,781.37,0.14,671.98,2025-05-13,Bank Transfer,Completed
TXN_001205,CUST_0087,PROD_0015,3,976.1,0.25,2196.23,2025-05-17,Credit Card,Pending
TXN_001206,CUST_0609,PROD_0025,3,452.16,0.17,1125.88,2025-05-15,E-wallet,Completed
TXN_001207,CUST_0125,PROD_0190,5,641.16,0.2,2564.64,2025-05-14,Credit Card,Cancelled
TXN_001208,CUST_0210,PROD_0133,2,111.68,0.17,185.39,2025-05-22,Debit Card,Completed
TXN_001209,CUST_0917,PROD_0173,2,488.25,0.09,888.62,2025-05-28,Credit Card,Pending
TXN_001210,CUST_0639,PROD_0177,2,527.87,0.03,1024.07,2025-06-06,Debit Card,Cancelled
TXN_001211,CUST_0902,PROD_0031,5,171.03,0.03,829.5,2025-05-31,Credit Card,Pending
TXN_001212,CUST_0026,PROD_0130,4,893.09,0.12,3143.68,2025-05-08,Credit Card,Pending
TXN_001213,CUST_0415,PROD_0124,2,339.3,0.25,508.95,2025-05-11,E-wallet,Cancelled
TXN_001214,CUST_0698,PROD_0113,5,727.93,0.04,3494.06,2025-06-02,Credit Card,Completed
TXN_001215,CUST_0146,PROD_0191,2,658.05,0.05,1250.29,2025-05-14,Debit Card,Pending
TXN_001216,CUST_0492,PROD_0075,3,344.49,0.2,826.78,2025-05-19,Bank Transfer,Pending
TXN_001217,CUST_0684,PROD_0071,4,478.32,0.12,1683.69,2025-05-12,Credit Card,Pending
TXN_001218,CUST_0427,PROD_0109,2,817.85,0.01,1619.34,2025-05-23,Credit Card,Cancelled
TXN_001219,CUST_0399,PROD_0003,5,596.59,0.09,2714.48,2025-05-17,Bank Transfer,Completed
TXN_001220,CUST_0930,PROD_0091,2,855.28,0.14,1471.08,2025-05-14,Bank Transfer,Pending
TXN_001221,CUST_0010,PROD_0041,3,841.46,0.15,2145.72,2025-05-10,Debit Card,Pending
TXN_001222,CUST_0925,PROD_0181,5,21.53,0.12,94.73,2025-06-04,Debit Card,Cancelled
TXN_001223,CUST_0156,PROD_0091,5,855.28,0.1,3848.76,2025-05-15,Debit Card,Pending
TXN_001224,CUST_0804,PROD_0196,3,347.94,0.28,751.55,2025-06-04,Bank Transfer,Pending
TXN_001225,CUST_0986,PROD_0121,5,145.99,0.2,583.96,2025-05-19,E-wallet,Completed
TXN_001226,CUST_0715,PROD_0083,5,38.66,0.29,137.24,2025-05-26,Bank Transfer,Completed
TXN_001227,CUST_0047,PROD_0008,2,29.73,0.07,55.3,2025-05-16,Credit Card,Pending
TXN_001228,CUST_0957,PROD_0174,4,446.28,0.1,1606.61,2025-05-30,Debit Card,Completed
TXN_001229,CUST_0922,PROD_0045,4,845.33,0.23,2603.62,2025-05-24,Credit Card,Completed
TXN_001230,CUST_0627,PROD_0065,1,788.69,0.01,780.8,2025-05-14,Credit Card,Pending
TXN_001231,CUST_0782,PROD_0096,5,807.03,0.19,3268.47,2025-06-06,Debit Card,Pending
TXN_001232,CUST_0111,PROD_0179,4,352.29,0.11,1254.15,2025-05-17,Debit Card,Completed
TXN_001233,CUST_0259,PROD_0126,4,580.52,0.2,1857.66,2025-05-30,Debit Card,Cancelled
TXN_001234,CUST_0166,PROD_0112,5,300.85,0.24,1143.23,2025-05-31,Credit Card,Cancelled
TXN_001235,CUST_0025,PROD_0162,1,741.15,0.06,696.68,2025-05-12,Debit Card,Completed
TXN_001236,CUST_0369,PROD_0199,4,115.89,0.17,384.75,2025-05-10,Credit Card,Pending
TXN_001237,CUST_0190,PROD_0175,5,22.24,0.15,94.52,2025-05-11,Debit Card,Cancelled
TXN_001238,CUST_0848,PROD_0122,5,987.32,0.11,4393.57,2025-05-18,Debit Card,Completed
TXN_001239,CUST_0450,PROD_0110,4,641.93,0.26,1900.11,2025-05-19,Credit Card,Completed
TXN_001240,CUST_0802,PROD_0133,3,111.68,0.03,324.99,2025-05-22,Debit Card,Completed
TXN_001241,CUST_0616,PROD_0139,3,232.08,0.01,689.28,2025-05-11,E-wallet,Pending
TXN_001242,CUST_0400,PROD_0181,3,21.53,0.02,63.3,2025-05-10,Debit Card,Pending
TXN_001243,CUST_0077,PROD_0137,5,996.18,0.07,4632.24,2025-05-21,E-wallet,Pending
TXN_001244,CUST_0634,PROD_0015,5,976.1,0.21,3855.6,2025-06-03,Bank Transfer,Pending
TXN_001245,CUST_0669,PROD_0008,1,29.73,0.1,26.76,2025-05-29,Debit Card,Pending
TXN_001246,CUST_0910,PROD_0196,1,347.94,0.04,334.02,2025-05-20,E-wallet,Cancelled
TXN_001247,CUST_0935,PROD_0016,2,652.69,0.15,1109.57,2025-05-12,Credit Card,Pending
TXN_001248,CUST_0073,PROD_0107,5,997.49,0.22,3890.21,2025-05-08,Credit Card,Cancelled
TXN_001249,CUST_0491,PROD_0034,3,551.58,0.22,1290.7,2025-06-03,Credit Card,Pending
TXN_001250,CUST_0520,PROD_0058,3,155.97,0.13,407.08,2025-05-28,Debit Card,Completed
TXN_001251,CUST_0954,PROD_0015,1,976.1,0.23,751.6,2025-05-12,Debit Card,Cancelled
TXN_001252,CUST_0623,PROD_0098,1,226.03,0.17,187.6,2025-06-05,Bank Transfer,Pending
TXN_001253,CUST_0713,PROD_0033,4,348.39,0.21,1100.91,2025-05-20,Debit Card,Completed
TXN_001254,CUST_0449,PROD_0031,5,171.03,0.29,607.16,2025-05-26,E-wallet,Completed
TXN_001255,CUST_0352,PROD_0112,1,300.85,0.07,279.79,2025-06-04,Credit Card,Completed
TXN_001256,CUST_0423,PROD_0192,5,827.06,0.17,3432.3,2025-05-12,Credit Card,Cancelled
TXN_001257,CUST_0256,PROD_0015,1,976.1,0.02,956.58,2025-05-23,Debit Card,Pending
TXN_001258,CUST_0045,PROD_0081,3,793.58,0.18,1952.21,2025-05-09,Debit Card,Pending
TXN_001259,CUST_0133,PROD_0156,4,836.88,0.14,2878.87,2025-06-03,Credit Card,Completed
TXN_001260,CUST_0257,PROD_0140,2,593.8,0.15,1009.46,2025-05-14,E-wallet,Completed
TXN_001261,CUST_0455,PROD_0183,3,327.43,0.28,707.25,2025-05-13,E-wallet,Cancelled
TXN_001262,CUST_0251,PROD_0135,3,461.37,0.1,1245.7,2025-05-20,Credit Card,Completed
TXN_001263,CUST_0355,PROD_0106,5,683.95,0.15,2906.79,2025-06-04,Debit Card,Completed
TXN_001264,CUST_0862,PROD_0134,2,175.35,0.09,319.14,2025-05-20,Debit Card,Completed
TXN_001265,CUST_0382,PROD_0186,2,803.25,0.01,1590.43,2025-05-30,Bank Transfer,Cancelled
TXN_001266,CUST_0783,PROD_0117,1,852.7,0.01,844.17,2025-05-11,Credit Card,Pending
TXN_001267,CUST_0285,PROD_0151,4,206.66,0.09,752.24,2025-06-04,Credit Card,Pending
TXN_001268,CUST_0876,PROD_0157,4,949.95,0.15,3229.83,2025-05-10,Bank Transfer,Pending
TXN_001269,CUST_0455,PROD_0012,2,848.02,0.06,1594.28,2025-06-01,Bank Transfer,Cancelled
TXN_001270,CUST_0054,PROD_0170,3,421.87,0.01,1252.95,2025-05-13,E-wallet,Completed
TXN_001271,CUST_0932,PROD_0156,3,836.88,0.28,1807.66,2025-05-08,E-wallet,Cancelled
TXN_001272,CUST_0222,PROD_0194,1,719.49,0.1,647.54,2025-05-11,Bank Transfer,Pending
TXN_001273,CUST_0802,PROD_0187,1,452.6,0.24,343.98,2025-05-20,Bank Transfer,Cancelled
TXN_001274,CUST_0955,PROD_0174,3,446.28,0.26,990.74,2025-05-20,Bank Transfer,Pending
TXN_001275,CUST_0587,PROD_0185,5,818.93,0.23,3152.88,2025-05-29,Debit Card,Pending
TXN_001276,CUST_0479,PROD_0191,2,658.05,0.04,1263.46,2025-06-06,E-wallet,Cancelled
TXN_001277,CUST_0974,PROD_0071,1,478.32,0.3,334.82,2025-05-13,E-wallet,Pending
TXN_001278,CUST_0585,PROD_0102,1,73.2,0.18,60.02,2025-05-26,E-wallet,Cancelled
TXN_001279,CUST_0257,PROD_0168,5,652.36,0.0,3261.8,2025-05-28,E-wallet,Pending
TXN_001280,CUST_0868,PROD_0046,4,494.21,0.14,1700.08,2025-05-23,Credit Card,Pending
TXN_001281,CUST_0038,PROD_0092,4,650.91,0.19,2108.95,2025-05-20,Debit Card,Pending
TXN_001282,CUST_0060,PROD_0149,1,832.35,0.08,765.76,2025-05-18,E-wallet,Completed
TXN_001283,CUST_0452,PROD_0047,3,645.45,0.23,1490.99,2025-05-29,E-wallet,Pending
TXN_001284,CUST_0131,PROD_0059,2,949.57,0.04,1823.17,2025-05-18,Credit Card,Completed
TXN_001285,CUST_0118,PROD_0168,1,652.36,0.06,613.22,2025-05-21,Bank Transfer,Cancelled
TXN_001286,CUST_0325,PROD_0011,5,156.23,0.22,609.3,2025-06-05,E-wallet,Pending
TXN_001287,CUST_0017,PROD_0174,3,446.28,0.16,1124.63,2025-06-05,Debit Card,Pending
TXN_001288,CUST_0112,PROD_0020,5,852.25,0.13,3707.29,2025-05-21,Credit Card,Completed
TXN_001289,CUST_0209,PROD_0084,5,257.0,0.11,1143.65,2025-05-11,Bank Transfer,Completed
TXN_001290,CUST_0658,PROD_0110,3,641.93,0.04,1848.76,2025-05-27,E-wallet,Pending
TXN_001291,CUST_0999,PROD_0105,3,807.38,0.14,2083.04,2025-05-28,Credit Card,Completed
TXN_001292,CUST_0378,PROD_0012,3,848.02,0.28,1831.72,2025-05-08,Credit Card,Completed
TXN_001293,CUST_0624,PROD_0055,3,882.84,0.15,2251.24,2025-05-13,E-wallet,Completed
TXN_001294,CUST_0388,PROD_0150,1,126.56,0.2,101.25,2025-06-02,Bank Transfer,Cancelled
TXN_001295,CUST_0081,PROD_0020,2,852.25,0.17,1414.73,2025-05-19,Bank Transfer,Cancelled
TXN_001296,CUST_0751,PROD_0032,5,29.88,0.24,113.54,2025-05-18,Bank Transfer,Cancelled
TXN_001297,CUST_0538,PROD_0134,4,175.35,0.1,631.26,2025-05-31,E-wallet,Completed
TXN_001298,CUST_0337,PROD_0063,3,394.22,0.07,1099.87,2025-05-27,Credit Card,Cancelled
TXN_001299,CUST_0247,PROD_0114,4,657.89,0.11,2342.09,2025-05-26,Credit Card,Pending
TXN_001300,CUST_0670,PROD_0124,5,339.3,0.07,1577.74,2025-05-12,Bank Transfer,Completed
TXN_001301,CUST_0584,PROD_0033,5,348.39,0.07,1620.01,2025-05-08,Bank Transfer,Cancelled
TXN_001302,CUST_0599,PROD_0171,2,681.61,0.18,1117.84,2025-05-12,E-wallet,Pending
TXN_001303,CUST_0322,PROD_0031,1,171.03,0.12,150.51,2025-05-21,Debit Card,Cancelled
TXN_001304,CUST_0507,PROD_0162,2,741.15,0.27,1082.08,2025-05-09,Bank Transfer,Completed
TXN_001305,CUST_0171,PROD_0031,4,171.03,0.08,629.39,2025-05-20,Bank Transfer,Cancelled
TXN_001306,CUST_0104,PROD_0033,1,348.39,0.25,261.29,2025-06-06,Debit Card,Completed
TXN_001307,CUST_0136,PROD_0132,5,696.59,0.28,2507.72,2025-05-09,Bank Transfer,Pending
TXN_001308,CUST_0131,PROD_0103,5,268.54,0.07,1248.71,2025-05-28,Credit Card,Pending
TXN_001309,CUST_0919,PROD_0087,5,249.52,0.18,1023.03,2025-06-03,Credit Card,Completed
TXN_001310,CUST_0757,PROD_0091,4,855.28,0.27,2497.42,2025-05-17,Bank Transfer,Cancelled
TXN_001311,CUST_0855,PROD_0112,3,300.85,0.23,694.96,2025-05-15,Debit Card,Cancelled
TXN_001312,CUST_0188,PROD_0186,5,803.25,0.27,2931.86,2025-05-08,Credit Card,Completed
TXN_001313,CUST_0918,PROD_0002,5,361.26,0.18,1481.17,2025-05-16,Bank Transfer,Pending
TXN_001314,CUST_0329,PROD_0113,2,727.93,0.15,1237.48,2025-05-19,E-wallet,Completed
TXN_001315,CUST_0238,PROD_0077,4,143.04,0.1,514.94,2025-05-19,Bank Transfer,Pending
TXN_001316,CUST_0331,PROD_0099,3,403.18,0.23,931.35,2025-06-02,Credit Card,Cancelled
TXN_001317,CUST_0904,PROD_0188,2,111.62,0.13,194.22,2025-05-29,E-wallet,Completed
TXN_001318,CUST_0356,PROD_0073,2,401.83,0.04,771.51,2025-05-29,Bank Transfer,Pending
TXN_001319,CUST_0230,PROD_0044,3,179.12,0.28,386.9,2025-05-29,Credit Card,Completed
TXN_001320,CUST_0683,PROD_0072,2,152.41,0.03,295.68,2025-05-20,Debit Card,Completed
TXN_001321,CUST_0613,PROD_0011,5,156.23,0.16,656.17,2025-05-31,Credit Card,Pending
TXN_001322,CUST_0853,PROD_0007,3,99.35,0.06,280.17,2025-05-19,Bank Transfer,Cancelled
TXN_001323,CUST_0456,PROD_0134,2,175.35,0.25,263.02,2025-05-28,Credit Card,Cancelled
TXN_001324,CUST_0724,PROD_0031,4,171.03,0.27,499.41,2025-05-22,E-wallet,Completed
TXN_001325,CUST_0886,PROD_0036,3,943.02,0.22,2206.67,2025-06-03,E-wallet,Completed
TXN_001326,CUST_0763,PROD_0057,1,575.51,0.1,517.96,2025-05-21,E-wallet,Pending
TXN_001327,CUST_0465,PROD_0162,5,741.15,0.2,2964.6,2025-06-04,E-wallet,Completed
TXN_001328,CUST_0444,PROD_0026,5,696.24,0.1,3133.08,2025-05-11,Credit Card,Cancelled
